0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1.0687973987858186,-0.3445507486194624,-0.10168750234285258,-0.9355869259076077,0.472666457567907,0.043301734342655114,1.8103605001948369,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.9333288740624299,0.14061551873812939,-0.141184766670938,-0.759646026126331,0.39705124691860005,0.734872560916937,2.2420579095380937,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.25598625044548684,0.04964684360858093,-0.08193887017880988,-0.5158981414813965,0.4869538121988613,1.7715104653431957,2.9210660345156914,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.6352981196709749,-0.5568109905884088,-0.1609333988349807,0.172807037882862,0.3898054926719361,0.660307678022503,2.537048032806236,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.7436729394496858,-0.3445507486194624,-0.12143613450689529,-1.0836470615687879,0.4547916289680004,1.4978677753593375,2.898372672899768,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.49982959494758633,-0.4961652071687098,-0.12143613450689529,-0.505312751519142,0.5340972847724719,0.7805676872837661,2.686121323305889,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.49982959494758633,0.04964684360858093,-0.2004306631630661,-0.5742913207054128,0.5012695767796084,-0.9934251238189689,3.0550271355353154,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
1.1771722185645295,-0.01099893981111804,-0.1609333988349807,-1.05449823103587,0.5127110206118621,-0.9703928435753858,2.5208532056094386,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
1.0417036938411408,0.019323951898731446,-0.2004306631630661,-0.21735150114280624,0.5415145284252639,0.27898297156307417,2.311047565493565,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
0.4727358900029086,0.14061551873812939,-0.2004306631630661,-0.4725380471981012,0.5189620775395775,-0.17218030779835936,2.1429360107112756,-0.21821789023599478,-0.21821789023599655,-0.21821789023599758,-0.21821789023599938,-0.21821789023599372,-0.21821789023599256,-0.21821789023599333,-0.2182178902359958,-0.21821789023599297,-0.21821789023599905,-0.21821789023599725,-0.21821789023599975,-0.21821789023599616,-0.21821789023599827,-0.21821789023599794,-0.2182178902359951,-0.21821789023599442,-0.21821789023599408,-0.21821789023599866,-0.2182178902359969,4.582575694956002,-0.21821789023599547
